2	799.125	232.000	232.250	0.000	232.250
3	798.625	264.000	173.750	0.000	173.750
4	799.250	299.750	142.000	0.000	142.000
5	800.625	355.500	118.250	0.000	118.250
6	801.125	449.000	96.750	0.000	96.750
7	803.500	587.333	81.000	0.000	81.000
8	803.500	817.000	70.333	0.000	70.333
9	804.500	1210.333	63.667	0.000	63.667
10	803.500	1832.167	50.334	0.000	50.334
11	804.000	2226.333	53.333	0.000	53.333
12	803.375	2921.000	46.250	0.000	46.250

